gene	gene_id	polyA_length	G_readsnum	average_G_content
AT5G42680|AT5G42680.2	AT5G42680	36	NA	NA
AT5G42760|AT5G42760.2	AT5G42760	32	NA	NA
AT5G42800|AT5G42800.1	AT5G42800	23	NA	NA
AT5G42820|AT5G42820.2	AT5G42820	44	NA	NA
AT5G43100|AT5G43100.2	AT5G43100	46	NA	NA
AT5G43770|AT5G43770.1	AT5G43770	31	NA	NA
AT5G43860|AT5G43860.1	AT5G43860	19	NA	NA
AT5G44290|AT5G44290.4	AT5G44290	32	NA	NA
AT5G44410|AT5G44410.1	AT5G44410	39	NA	NA
AT5G44575|AT5G44575.1	AT5G44575	29	NA	NA
AT5G44582|AT5G44582.1	AT5G44582	22	NA	NA
AT5G45470|AT5G45470.1	AT5G45470	30	NA	NA
AT5G45660|AT5G45660.1	AT5G45660	39	NA	NA
AT5G46115|AT5G46115.1	AT5G46115	16	NA	NA
AT5G46190|AT5G46190.1	AT5G46190	39	NA	NA
AT5G46550|AT5G46550.1	AT5G46550	24	NA	NA
AT5G46750|AT5G46750.1	AT5G46750	43	NA	NA
AT5G47800|AT5G47800.1	AT5G47800	43	NA	NA
AT5G47920|AT5G47920.1	AT5G47920	24	NA	NA
AT5G47980|AT5G47980.1	AT5G47980	16	NA	NA
AT5G48990|AT5G48990.1	AT5G48990	39	NA	NA
AT5G49350|AT5G49350.2	AT5G49350	31	NA	NA
AT5G49950|AT5G49950.1	AT5G49950	42	NA	NA
AT5G49970|AT5G49970.2	AT5G49970	40	NA	NA
AT5G50150|AT5G50150.1	AT5G50150	44	NA	NA
AT5G50160|AT5G50160.1	AT5G50160	47	NA	NA
AT5G50200|AT5G50200.1	AT5G50200	24	NA	NA
AT5G50360|AT5G50360.1	AT5G50360	34	NA	NA
AT5G50915|AT5G50915.3	AT5G50915	41	NA	NA
AT5G51100|AT5G51100.5	AT5G51100	27	NA	NA
AT5G51620|AT5G51620.2	AT5G51620	28	NA	NA
AT5G52230|AT5G52230.1	AT5G52230	20	NA	NA
AT5G52430|AT5G52430.1	AT5G52430	35	NA	NA
AT5G52550|AT5G52550.1	AT5G52550	49	NA	NA
AT5G52850|AT5G52850.1	AT5G52850	31	NA	NA
AT5G53060|AT5G53060.2	AT5G53060	12	NA	NA
AT5G53080|AT5G53080.1	AT5G53080	44	NA	NA
AT5G53470|AT5G53470.1	AT5G53470	41	NA	NA
AT5G53860|AT5G53860.5	AT5G53860	34	NA	NA
AT5G54780|AT5G54780.1	AT5G54780	22	NA	NA
AT5G55300|AT5G55300.3	AT5G55300	41	NA	NA
AT5G55390|AT5G55390.2	AT5G55390	39	NA	NA
AT5G55450|AT5G55450.1	AT5G55450	26	NA	NA
AT5G56010|AT5G56010.1	AT5G56010	27	NA	NA
AT5G56180|AT5G56180.1	AT5G56180	31	NA	NA
AT5G56210|AT5G56210.1	AT5G56210	20	NA	NA
AT5G56240|AT5G56240.1	AT5G56240	38	NA	NA
AT5G56530|AT5G56530.2	AT5G56530	20	NA	NA
AT5G57030|AT5G57030.1	AT5G57030	28	NA	NA
AT5G57340|AT5G57340.2	AT5G57340	45	NA	NA
AT5G57590|AT5G57590.1	AT5G57590	20	NA	NA
AT5G57690|AT5G57690.1	AT5G57690	32	NA	NA
AT5G57785|AT5G57785.2	AT5G57785	27	NA	NA
AT5G57940|AT5G57940.2	AT5G57940	23	NA	NA
AT5G58190|AT5G58190.1	AT5G58190	24	NA	NA
AT5G58220|AT5G58220.1	AT5G58220	32	NA	NA
AT5G58370|AT5G58370.3	AT5G58370	27	NA	NA
AT5G58700|AT5G58700.2	AT5G58700	27	NA	NA
AT5G58720|AT5G58720.1	AT5G58720	29	NA	NA
AT5G58790|AT5G58790.1	AT5G58790	45	NA	NA
AT5G59960|AT5G59960.1	AT5G59960	39	NA	NA
AT5G60300|AT5G60300.1	AT5G60300	41	NA	NA
AT5G60450|AT5G60450.1	AT5G60450	20	NA	NA
AT5G60870|AT5G60870.3	AT5G60870	39	NA	NA
AT5G61440|AT5G61440.1	AT5G61440	26	NA	NA
AT5G61810|AT5G61810.1	AT5G61810	35	NA	NA
AT5G62770|AT5G62770.1	AT5G62770	29	NA	NA
AT5G63200|AT5G63200.2	AT5G63200	21	NA	NA
AT5G63480|AT5G63480.1	AT5G63480	30	NA	NA
AT5G63530|AT5G63530.2	AT5G63530	30	NA	NA
AT5G63890|AT5G63890.1	AT5G63890	31	NA	NA
AT5G63930|AT5G63930.1	AT5G63930	39	NA	NA
AT5G63950|AT5G63950.1	AT5G63950	33	NA	NA
AT5G64060|AT5G64060.1	AT5G64060	20	NA	NA
AT5G64170|AT5G64170.2	AT5G64170	31	NA	NA
AT5G64813|AT5G64813.2	AT5G64813	31	NA	NA
AT5G65180|AT5G65180.2	AT5G65180	23	NA	NA
AT5G65683|AT5G65683.1	AT5G65683	17	NA	NA
AT5G65770|AT5G65770.1	AT5G65770	21	NA	NA
AT5G65940|AT5G65940.1	AT5G65940	23	NA	NA
AT5G66160|AT5G66160.1	AT5G66160	31	NA	NA
AT5G66210|AT5G66210.1	AT5G66210	30	NA	NA
AT5G66290|AT5G66290.1	AT5G66290	31	NA	NA
AT5G66540|AT5G66540.1	AT5G66540	28	NA	NA
AT5G66770|AT5G66770.1	AT5G66770	47	NA	NA
AT5G66870|AT5G66870.1	AT5G66870	33	NA	NA
AT5G67160|AT5G67160.1	AT5G67160	25	NA	NA
AT5G67320|AT5G67320.1	AT5G67320	20	NA	NA
AT5G67385|AT5G67385.3	AT5G67385	35	NA	NA
AT5G67620|AT5G67620.1	AT5G67620	17	NA	NA
ATMG00580|ATMG00580.1	ATMG00580	18	NA	NA
ATMG00630|ATMG00630.1	ATMG00630	18	NA	NA
ATMG01220|ATMG01220.1	ATMG01220	21	NA	NA
AT1G01020|AT1G01020.5	AT1G01020	32	NA	NA
AT1G01180|AT1G01180.1	AT1G01180	17	1	0.008264463
AT1G01360|AT1G01360.1	AT1G01360	42	1	0.006451613
AT1G01490|AT1G01490.4	AT1G01490	39	NA	NA
AT1G01780|AT1G01780.1	AT1G01780	25	NA	NA
AT1G01830|AT1G01830.3	AT1G01830	51.5	1	0.005405405
AT1G01910|AT1G01910.2	AT1G01910	18	1	0.025316456
AT1G02270|AT1G02270.2	AT1G02270	39	1	0.006097561
AT1G03040|AT1G03040.3	AT1G03040	38.5	1	0.006369427
AT1G03070|AT1G03070.1	AT1G03070	35	NA	NA
AT1G03290|AT1G03290.3	AT1G03290	21.5	1	0.00990099
AT1G03440|AT1G03440.1	AT1G03440	20.5	1	0.012345679
AT1G04590|AT1G04590.2	AT1G04590	46	NA	NA
AT1G04750|AT1G04750.4	AT1G04750	38	NA	NA
AT1G04960|AT1G04960.1	AT1G04960	28	NA	NA
AT1G05090|AT1G05090.1	AT1G05090	30.5	1	0.00862069
AT1G05180|AT1G05180.2	AT1G05180	23	NA	NA
AT1G05417|AT1G05417.1	AT1G05417	29.5	1	0.015037594
AT1G05780|AT1G05780.1	AT1G05780	31	1	0.007936508
AT1G06040|AT1G06040.1	AT1G06040	49.5	NA	NA
AT1G06190|AT1G06190.5	AT1G06190	27.5	1	0.008849558
AT1G07367|AT1G07367.1	AT1G07367	49.5	1	0.006024096
AT1G07640|AT1G07640.3	AT1G07640	24	1	0.018867925
AT1G08620|AT1G08620.1	AT1G08620	23.5	NA	NA
AT1G08820|AT1G08820.2	AT1G08820	42	NA	NA
AT1G08820|AT1G08820.5	AT1G08820	26	NA	NA
AT1G08970|AT1G08970.4	AT1G08970	17.5	1	0.014492754
AT1G09193|AT1G09193.1	AT1G09193	31	NA	NA
AT1G09270|AT1G09270.3	AT1G09270	32.5	1	0.008130081
AT1G09570|AT1G09570.5	AT1G09570	32.5	1	0.007194245
AT1G09840|AT1G09840.3	AT1G09840	31.5	1	0.008196721
AT1G09863|AT1G09863.1	AT1G09863	35	NA	NA
AT1G09870|AT1G09870.1	AT1G09870	25.5	NA	NA
AT1G09960|AT1G09960.1	AT1G09960	38	NA	NA
AT1G10000|AT1G10000.1	AT1G10000	28	1	0.026548673
AT1G10522|AT1G10522.2	AT1G10522	29	1	0.008064516
AT1G11000|AT1G11000.2	AT1G11000	21	1	0.011764706
AT1G11450|AT1G11450.3	AT1G11450	42.5	1	0.005747126
AT1G11800|AT1G11800.1	AT1G11800	48	1	0.005263158
AT1G11820|AT1G11820.2	AT1G11820	39.5	1	0.005681818
AT1G12200|AT1G12200.1	AT1G12200	47.5	1	0.005494505
AT1G12400|AT1G12400.1	AT1G12400	25.5	NA	NA
AT1G12560|AT1G12560.1	AT1G12560	35	1	0.006578947
AT1G12730|AT1G12730.2	AT1G12730	42	NA	NA
AT1G14710|AT1G14710.1	AT1G14710	22	NA	NA
AT1G15175|AT1G15175.1	AT1G15175	47.5	1	0.005128205
AT1G15240|AT1G15240.2	AT1G15240	50	1	0.014423077
AT1G15240|AT1G15240.4	AT1G15240	29	NA	NA
AT1G15990|AT1G15990.1	AT1G15990	51.5	1	0.004484305
AT1G16060|AT1G16060.1	AT1G16060	37.5	1	0.006024096
AT1G16260|AT1G16260.3	AT1G16260	18.5	NA	NA
AT1G16900|AT1G16900.1	AT1G16900	31.5	1	0.004878049
AT1G17060|AT1G17060.1	AT1G17060	20.5	NA	NA
AT1G17280|AT1G17280.5	AT1G17280	41.5	NA	NA
AT1G17280|AT1G17280.6	AT1G17280	45.5	1	0.005617978
AT1G17610|AT1G17610.2	AT1G17610	34.5	1	0.00729927
AT1G17980|AT1G17980.1	AT1G17980	46.5	NA	NA
AT1G18030|AT1G18030.1	AT1G18030	21.5	1	0.008474576
AT1G18150|AT1G18150.1	AT1G18150	38.5	1	0.006493506
AT1G18330|AT1G18330.1	AT1G18330	30.5	NA	NA
AT1G18550|AT1G18550.1	AT1G18550	25.5	NA	NA
AT1G19010|AT1G19010.1	AT1G19010	28.5	1	0.00862069
AT1G20830|AT1G20830.1	AT1G20830	33.5	NA	NA
AT1G20950|AT1G20950.1	AT1G20950	19	NA	NA
AT1G21140|AT1G21140.1	AT1G21140	43	1	0.005813953
AT1G21400|AT1G21400.3	AT1G21400	25	1	0.018181818
AT1G21630|AT1G21630.1	AT1G21630	37.5	NA	NA
AT1G23140|AT1G23140.1	AT1G23140	31.5	NA	NA
AT1G23720|AT1G23720.1	AT1G23720	23.5	NA	NA
AT1G24290|AT1G24290.1	AT1G24290	36.5	1	0.006535948
AT1G24320|AT1G24320.1	AT1G24320	42.5	NA	NA
AT1G26770|AT1G26770.1	AT1G26770	22.5	1	0.010869565
AT1G26840|AT1G26840.1	AT1G26840	35.5	1	0.006410256
AT1G26970|AT1G26970.2	AT1G26970	27	1	0.009259259
AT1G27380|AT1G27380.4	AT1G27380	33	1	0.015384615
AT1G27680|AT1G27680.1	AT1G27680	41.5	NA	NA
AT1G28190|AT1G28190.1	AT1G28190	29	1	0.008
AT1G28660|AT1G28660.2	AT1G28660	31.5	1	0.007692308
AT1G28680|AT1G28680.1	AT1G28680	26	NA	NA
AT1G28690|AT1G28690.1	AT1G28690	29.5	NA	NA
AT1G29950|AT1G29950.1	AT1G29950	25.5	1	0.008928571
AT1G30000|AT1G30000.1	AT1G30000	16	1	0.015625
AT1G30730|AT1G30730.1	AT1G30730	44	1	0.005586592
AT1G31150|AT1G31150.2	AT1G31150	31	1	0.021582734
AT1G31160|AT1G31160.1	AT1G31160	33.5	1	0.00617284
AT1G31460|AT1G31460.1	AT1G31460	41.5	1	0.006097561
AT1G32540|AT1G32540.3	AT1G32540	24.5	1	0.010309278
AT1G34220|AT1G34220.2	AT1G34220	33	1	0.007142857
AT1G35290|AT1G35290.1	AT1G35290	44	NA	NA
AT1G45191|AT1G45191.3	AT1G45191	55.5	1	0.00456621
AT1G47340|AT1G47340.3	AT1G47340	20.5	NA	NA
AT1G47760|AT1G47760.1	AT1G47760	29	1	0.008849558
AT1G48460|AT1G48460.1	AT1G48460	20	NA	NA
AT1G48520|AT1G48520.2	AT1G48520	39.5	1	0.006024096
AT1G48630|AT1G48630.1	AT1G48630	32	1	0.00877193
AT1G48770|AT1G48770.2	AT1G48770	37	1	0.007142857
AT1G49050|AT1G49050.1	AT1G49050	38.5	1	0.005714286
AT1G49340|AT1G49340.2	AT1G49340	40.5	1	0.005988024
AT1G49340|AT1G49340.4	AT1G49340	18	1	0.010309278
AT1G49380|AT1G49380.1	AT1G49380	27	NA	NA
AT1G49670|AT1G49670.2	AT1G49670	23	NA	NA
AT1G49880|AT1G49880.1	AT1G49880	24	NA	NA
AT1G50460|AT1G50460.3	AT1G50460	27	1	0.009090909
AT1G51510|AT1G51510.1	AT1G51510	21.5	1	0.012048193
AT1G52800|AT1G52800.1	AT1G52800	44	1	0.005617978
AT1G52820|AT1G52820.1	AT1G52820	31	NA	NA
AT1G53380|AT1G53380.4	AT1G53380	41.5	NA	NA
AT1G53887|AT1G53887.2	AT1G53887	38.5	1	0.013245033
AT1G54110|AT1G54110.2	AT1G54110	48	NA	NA
AT1G54360|AT1G54360.2	AT1G54360	29.5	NA	NA
AT1G54360|AT1G54360.5	AT1G54360	28.5	NA	NA
AT1G54610|AT1G54610.1	AT1G54610	31.5	NA	NA
AT1G54840|AT1G54840.1	AT1G54840	19	NA	NA
AT1G55130|AT1G55130.1	AT1G55130	31	NA	NA
AT1G55365|AT1G55365.1	AT1G55365	38	1	0.006535948
AT1G55540|AT1G55540.1	AT1G55540	42	1	0.005988024
AT1G55540|AT1G55540.2	AT1G55540	28	1	0.01910828
AT1G56440|AT1G56440.2	AT1G56440	32.5	NA	NA
AT1G56460|AT1G56460.1	AT1G56460	25	1	0.008403361
AT1G56550|AT1G56550.1	AT1G56550	47	NA	NA
AT1G56720|AT1G56720.1	AT1G56720	41	1	0.01369863
AT1G59600|AT1G59600.1	AT1G59600	31.5	NA	NA
AT1G59620|AT1G59620.1	AT1G59620	31.5	NA	NA
AT1G60140|AT1G60140.4	AT1G60140	25.5	1	0.008695652
AT1G60610|AT1G60610.3	AT1G60610	30	1	0.006993007
AT1G60650|AT1G60650.3	AT1G60650	22	1	0.009259259
AT1G60800|AT1G60800.2	AT1G60800	62	1	0.004524887
AT1G61150|AT1G61150.4	AT1G61150	25.5	1	0.008403361
AT1G61240|AT1G61240.6	AT1G61240	39	1	0.006666667
AT1G61900|AT1G61900.3	AT1G61900	40.5	1	0.00617284
AT1G62820|AT1G62820.1	AT1G62820	32	1	0.006944444
AT1G62830|AT1G62830.1	AT1G62830	22	NA	NA
AT1G63170|AT1G63170.1	AT1G63170	35	1	0.024193548
AT1G63295|AT1G63295.1	AT1G63295	40.5	NA	NA
AT1G63430|AT1G63430.1	AT1G63430	19	NA	NA
AT1G64355|AT1G64355.3	AT1G64355	37	1	0.013422819
AT1G64385|AT1G64385.1	AT1G64385	27.5	NA	NA
AT1G64590|AT1G64590.1	AT1G64590	47	NA	NA
AT1G64670|AT1G64670.2	AT1G64670	34.5	1	0.007142857
AT1G64690|AT1G64690.2	AT1G64690	29	NA	NA
AT1G64700|AT1G64700.1	AT1G64700	24	1	0.01980198
AT1G66160|AT1G66160.2	AT1G66160	44	NA	NA
AT1G66370|AT1G66370.1	AT1G66370	46	1	0.005128205
AT1G66660|AT1G66660.1	AT1G66660	35.5	NA	NA
AT1G67300|AT1G67300.1	AT1G67300	19	1	0.012345679
AT1G68140|AT1G68140.4	AT1G68140	25.5	NA	NA
AT1G68580|AT1G68580.5	AT1G68580	44.5	1	0.005181347
AT1G68620|AT1G68620.1	AT1G68620	39	NA	NA
AT1G68760|AT1G68760.1	AT1G68760	30.5	NA	NA
AT1G68910|AT1G68910.3	AT1G68910	41	NA	NA
AT1G69310|AT1G69310.3	AT1G69310	29	NA	NA
AT1G69320|AT1G69320.1	AT1G69320	32.5	1	0.007692308
AT1G69572|AT1G69572.2	AT1G69572	27	1	0.009009009
AT1G70550|AT1G70550.1	AT1G70550	29.5	1	0.007407407
AT1G71420|AT1G71420.1	AT1G71420	18	1	0.013888889
AT1G71750|AT1G71750.1	AT1G71750	34	1	0.02962963
AT1G71750|AT1G71750.2	AT1G71750	46	1	0.005882353
AT1G71800|AT1G71800.1	AT1G71800	32	NA	NA
AT1G72125|AT1G72125.1	AT1G72125	28.5	1	0.006802721
AT1G72320|AT1G72320.2	AT1G72320	31	1	0.007751938
AT1G72560|AT1G72560.5	AT1G72560	21	NA	NA
AT1G72600|AT1G72600.2	AT1G72600	16.5	1	0.03125
AT1G73880|AT1G73880.1	AT1G73880	47.5	1	0.005347594
AT1G73930|AT1G73930.1	AT1G73930	36.5	NA	NA
AT1G74240|AT1G74240.2	AT1G74240	44	1	0.00625
AT1G75030|AT1G75030.1	AT1G75030	27.5	1	0.009615385
AT1G75170|AT1G75170.2	AT1G75170	31	NA	NA
AT1G76050|AT1G76050.1	AT1G76050	16.5	1	0.025
AT1G77080|AT1G77080.11	AT1G77080	27.5	NA	NA
AT1G78100|AT1G78100.1	AT1G78100	23.5	NA	NA
AT1G78130|AT1G78130.1	AT1G78130	48.5	1	0.005154639
AT1G78420|AT1G78420.1	AT1G78420	30	1	0.012269939
AT1G79900|AT1G79900.1	AT1G79900	28.5	1	0.005882353
AT1G80210|AT1G80210.2	AT1G80210	40	1	0.006451613
AT1G80260|AT1G80260.1	AT1G80260	44.5	1	0.005952381
AT1G80490|AT1G80490.3	AT1G80490	33.5	1	0.007462687
AT2G01410|AT2G01410.1	AT2G01410	20	NA	NA
AT2G01930|AT2G01930.2	AT2G01930	20.5	NA	NA
AT2G01990|AT2G01990.1	AT2G01990	28	NA	NA
AT2G02090|AT2G02090.1	AT2G02090	36	NA	NA
AT2G02870|AT2G02870.3	AT2G02870	34.5	NA	NA
AT2G03390|AT2G03390.3	AT2G03390	36.5	NA	NA
AT2G03730|AT2G03730.1	AT2G03730	43	NA	NA
AT2G03730|AT2G03730.2	AT2G03730	33.5	NA	NA
AT2G03760|AT2G03760.1	AT2G03760	44	NA	NA
AT2G03810|AT2G03810.6	AT2G03810	37	NA	NA
AT2G04040|AT2G04040.1	AT2G04040	49.5	NA	NA
AT2G04280|AT2G04280.1	AT2G04280	34.5	NA	NA
AT2G06000|AT2G06000.1	AT2G06000	23	NA	NA
AT2G07665|AT2G07665.1	AT2G07665	30.5	NA	NA
AT2G07692|AT2G07692.1	AT2G07692	23	NA	NA
AT2G13370|AT2G13370.1	AT2G13370	52.5	NA	NA
AT2G13540|AT2G13540.1	AT2G13540	38.5	1	0.006493506
AT2G13550|AT2G13550.2	AT2G13550	21	1	0.00990099
AT2G14100|AT2G14100.1	AT2G14100	19	NA	NA
AT2G14120|AT2G14120.1	AT2G14120	37.5	NA	NA
AT2G14120|AT2G14120.2	AT2G14120	45.5	NA	NA
AT2G14680|AT2G14680.6	AT2G14680	51	1	0.004784689
AT2G14835|AT2G14835.1	AT2G14835	42.5	NA	NA
AT2G15860|AT2G15860.1	AT2G15860	39.5	1	0.006666667
AT2G16070|AT2G16070.1	AT2G16070	47	1	0.005847953
AT2G16700|AT2G16700.2	AT2G16700	37.5	1	0.006024096
AT2G16940|AT2G16940.5	AT2G16940	26.5	1	0.009174312
AT2G18300|AT2G18300.2	AT2G18300	51.5	1	0.004854369
AT2G18740|AT2G18740.2	AT2G18740	48	1	0.005208333
AT2G20550|AT2G20550.1	AT2G20550	30.5	NA	NA
AT2G20585|AT2G20585.7	AT2G20585	22	1	0.010869565
AT2G21385|AT2G21385.3	AT2G21385	23	NA	NA
AT2G22570|AT2G22570.1	AT2G22570	41.5	1	0.005434783
AT2G23590|AT2G23590.1	AT2G23590	26	1	0.009615385
AT2G24280|AT2G24280.2	AT2G24280	35	1	0.007352941
AT2G24330|AT2G24330.1	AT2G24330	37.5	1	0.006535948
AT2G24390|AT2G24390.1	AT2G24390	27	NA	NA
AT2G24520|AT2G24520.1	AT2G24520	33	1	0.007633588
AT2G26210|AT2G26210.5	AT2G26210	26	1	0.007352941
AT2G26510|AT2G26510.1	AT2G26510	19.5	1	0.021052632
AT2G27030|AT2G27030.3	AT2G27030	32	1	0.007751938
AT2G28130|AT2G28130.1	AT2G28130	26	1	0.007575758
AT2G28310|AT2G28310.1	AT2G28310	29	1	0.008695652
AT2G28320|AT2G28320.1	AT2G28320	37.5	NA	NA
AT2G28470|AT2G28470.2	AT2G28470	36	1	0.006451613
AT2G29125|AT2G29125.1	AT2G29125	35	1	0.010928962
AT2G29730|AT2G29730.1	AT2G29730	40	NA	NA
AT2G30890|AT2G30890.1	AT2G30890	39	NA	NA
AT2G31320|AT2G31320.1	AT2G31320	31	NA	NA
AT2G31585|AT2G31585.2	AT2G31585	39.5	NA	NA
AT2G32010|AT2G32010.4	AT2G32010	29	NA	NA
AT2G32170|AT2G32170.2	AT2G32170	29	NA	NA
AT2G32415|AT2G32415.2	AT2G32415	22	NA	NA
AT2G32440|AT2G32440.2	AT2G32440	31.5	1	0.007936508
AT2G32590|AT2G32590.1	AT2G32590	31	NA	NA
AT2G33435|AT2G33435.1	AT2G33435	30.5	1	0.008264463
AT2G35520|AT2G35520.2	AT2G35520	22	NA	NA
AT2G35910|AT2G35910.1	AT2G35910	29	1	0.017391304
AT2G35980|AT2G35980.1	AT2G35980	38.5	NA	NA
AT2G36080|AT2G36080.4	AT2G36080	47	NA	NA
AT2G36340|AT2G36340.1	AT2G36340	34	NA	NA
AT2G36960|AT2G36960.1	AT2G36960	44.5	NA	NA
AT2G37020|AT2G37020.3	AT2G37020	18.5	NA	NA
AT2G38160|AT2G38160.3	AT2G38160	39	NA	NA
AT2G39330|AT2G39330.2	AT2G39330	40.5	1	0.005882353
AT2G39795|AT2G39795.1	AT2G39795	41	1	0.006578947
AT2G40020|AT2G40020.2	AT2G40020	34	NA	NA
AT2G40540|AT2G40540.4	AT2G40540	38	1	0.007092199
AT2G41020|AT2G41020.1	AT2G41020	43	NA	NA
AT2G41460|AT2G41460.4	AT2G41460	48	NA	NA
AT2G41900|AT2G41900.1	AT2G41900	30	NA	NA
AT2G42700|AT2G42700.1	AT2G42700	35.5	1	0.006993007
AT2G43390|AT2G43390.1	AT2G43390	29	1	0.008849558
AT2G43680|AT2G43680.5	AT2G43680	33	1	0.007246377
AT2G43780|AT2G43780.4	AT2G43780	45.5	1	0.011235955
AT2G44710|AT2G44710.2	AT2G44710	37	1	0.006493506
AT2G44980|AT2G44980.2	AT2G44980	30.5	NA	NA
AT2G45910|AT2G45910.2	AT2G45910	36.5	1	0.00729927
AT2G46020|AT2G46020.3	AT2G46020	25.5	1	0.026548673
AT2G46270|AT2G46270.2	AT2G46270	22	NA	NA
AT2G46640|AT2G46640.4	AT2G46640	36	1	0.014705882
AT2G46780|AT2G46780.2	AT2G46780	33	NA	NA
AT2G47060|AT2G47060.2	AT2G47060	37.5	NA	NA
AT2G47060|AT2G47060.3	AT2G47060	37.5	1	0.006944444
AT2G47350|AT2G47350.2	AT2G47350	36.5	NA	NA
AT2G47920|AT2G47920.1	AT2G47920	25	NA	NA
AT2G47950|AT2G47950.1	AT2G47950	30	1	0.005617978
AT2G47980|AT2G47980.1	AT2G47980	36	1	0.006451613
AT2G48100|AT2G48100.3	AT2G48100	27.5	1	0.008264463
AT2G48130|AT2G48130.2	AT2G48130	35.5	1	0.007246377
AT3G01060|AT3G01060.1	AT3G01060	44.5	NA	NA
AT3G01180|AT3G01180.1	AT3G01180	25	1	0.00990099
AT3G01670|AT3G01670.2	AT3G01670	33	1	0.007142857
AT3G01960|AT3G01960.1	AT3G01960	21	1	0.011904762
AT3G03900|AT3G03900.1	AT3G03900	27.5	1	0.00862069
AT3G04770|AT3G04770.2	AT3G04770	23.5	1	0.010416667
AT3G04870|AT3G04870.2	AT3G04870	37.5	1	0.007194245
AT3G05600|AT3G05600.1	AT3G05600	20	1	0.012987013
AT3G06190|AT3G06190.4	AT3G06190	44.5	1	0.006060606
AT3G06340|AT3G06340.1	AT3G06340	42	1	0.005235602
AT3G07300|AT3G07300.3	AT3G07300	33	1	0.007692308
AT3G07510|AT3G07510.2	AT3G07510	29	NA	NA
AT3G09360|AT3G09360.3	AT3G09360	30.5	NA	NA
AT3G09760|AT3G09760.1	AT3G09760	39.5	NA	NA
AT3G10260|AT3G10260.2	AT3G10260	45.5	1	0.005291005
AT3G10400|AT3G10400.1	AT3G10400	42	NA	NA
AT3G10870|AT3G10870.1	AT3G10870	21.5	1	0.00990099
AT3G11470|AT3G11470.4	AT3G11470	26	1	0.009803922
AT3G11590|AT3G11590.1	AT3G11590	36.5	1	0.013333333
AT3G13050|AT3G13050.1	AT3G13050	44.5	1	0.006369427
AT3G13080|AT3G13080.5	AT3G13080	37.5	NA	NA
AT3G13235|AT3G13235.1	AT3G13235	47.5	1	0.005376344
AT3G13674|AT3G13674.1	AT3G13674	48	1	0.005649718
AT3G13790|AT3G13790.1	AT3G13790	31	1	0.008064516
AT3G14150|AT3G14150.1	AT3G14150	47.5	1	0.005714286
AT3G14150|AT3G14150.5	AT3G14150	31.5	NA	NA
AT3G15260|AT3G15260.1	AT3G15260	49.5	1	0.005025126
AT3G15354|AT3G15354.5	AT3G15354	20	NA	NA
AT3G16070|AT3G16070.1	AT3G16070	31	NA	NA
AT3G16260|AT3G16260.1	AT3G16260	31.5	NA	NA
AT3G16530|AT3G16530.1	AT3G16530	40.5	1	0.006097561
AT3G16800|AT3G16800.6	AT3G16800	21	1	0.011904762
AT3G16870|AT3G16870.1	AT3G16870	41	1	0.00617284
AT3G17470|AT3G17470.3	AT3G17470	41.5	NA	NA
AT3G17680|AT3G17680.2	AT3G17680	26	1	0.028846154
AT3G17680|AT3G17680.3	AT3G17680	52.5	1	0.005347594
AT3G17750|AT3G17750.1	AT3G17750	18	1	0.009009009
AT3G18430|AT3G18430.2	AT3G18430	30	1	0.015625
AT3G18530|AT3G18530.1	AT3G18530	24	1	0.009345794
AT3G18535|AT3G18535.1	AT3G18535	51	1	0.005235602
AT3G19553|AT3G19553.1	AT3G19553	23	1	0.006410256
AT3G19770|AT3G19770.1	AT3G19770	29.5	1	0.007936508
AT3G19950|AT3G19950.3	AT3G19950	29.5	1	0.008403361
AT3G20865|AT3G20865.1	AT3G20865	32.5	NA	NA
AT3G21215|AT3G21215.2	AT3G21215	40	1	0.006410256
AT3G22125|AT3G22125.1	AT3G22125	33	1	0.005847953
AT3G22220|AT3G22220.3	AT3G22220	31.5	1	0.007692308
AT3G22400|AT3G22400.1	AT3G22400	42.5	1	0.005154639
AT3G22420|AT3G22420.1	AT3G22420	36.5	NA	NA
AT3G22565|AT3G22565.2	AT3G22565	40.5	NA	NA
AT3G22830|AT3G22830.1	AT3G22830	19	1	0.027027027
AT3G22980|AT3G22980.3	AT3G22980	17	1	0.014925373
AT3G23010|AT3G23010.2	AT3G23010	22	1	0.011111111
AT3G23190|AT3G23190.1	AT3G23190	44	NA	NA
AT3G23400|AT3G23400.2	AT3G23400	53	1	0.004608295
AT3G24080|AT3G24080.4	AT3G24080	41	1	0.011299435
AT3G26140|AT3G26140.2	AT3G26140	43.5	1	0.005780347
AT3G26490|AT3G26490.4	AT3G26490	37	NA	NA
AT3G26920|AT3G26920.1	AT3G26920	46	1	0.005208333
AT3G27340|AT3G27340.1	AT3G27340	38.5	1	0.019607843
AT3G27350|AT3G27350.2	AT3G27350	40	NA	NA
AT3G28130|AT3G28130.2	AT3G28130	18.5	NA	NA
AT3G28130|AT3G28130.6	AT3G28130	30.5	NA	NA
AT3G28460|AT3G28460.3	AT3G28460	32	NA	NA
AT3G28857|AT3G28857.1	AT3G28857	34.5	1	0.00729927
AT3G29034|AT3G29034.1	AT3G29034	47	NA	NA
AT3G29180|AT3G29180.1	AT3G29180	41.5	1	0.006802721
AT3G29290|AT3G29290.3	AT3G29290	31	NA	NA
AT3G29631|AT3G29631.1	AT3G29631	22	NA	NA
